,Unnamed: 0,Reviews_by_sentence,Clinic,Ratings,clean_answers,Topics
5026,5027," Not only is it difficult to get a hold of anyone who knows anything (you'll wait on hold, then wait with a nurse to get a hold of someone who knows anything and then you'll end up just leaving a message after all this--what should have been a 2 minute call takes 10) but they are incredibly inept/disorganized",Reproductive Medicine Associates of New Jersey RMANJ,5,not difficult get hold anyone know anything ' wait hold wait nurse get hold someone know anything shall end leaving message -- 2 minute call take 10 incredibly inept disorganize,Advice
5027,5028," They have misfiled codes with my insurance company causing me to have to sort everything out for them, it now appears they've lost blood tests and all the while they've been incredibly inefficient on other fronts",Reproductive Medicine Associates of New Jersey RMANJ,5,misfiled code insurance company causing sort everything appear lost blood test incredibly inefficient front,Clinic
5028,5029," I've now switched practices and it's a world of difference to deal with people you can easily reach, who want to handle everything for you and have it done so properly so that you don't have to do their job for them",Reproductive Medicine Associates of New Jersey RMANJ,5,' switch practice world difference deal people easily reach want handle everything do properly not job,Clinic
5029,5030," I have a full time job, did not want another!",Reproductive Medicine Associates of New Jersey RMANJ,5,full time job not want another,Advice
5030,5031,While our nurse was very competent our doctor we feel was not,Reproductive Medicine Associates of New Jersey RMANJ,5,nurse competent doctor feel not,Doctor
5031,5032,   They say to stay positive when almost all interaction with them was negative,Reproductive Medicine Associates of New Jersey RMANJ,5,say stay positive almost interaction negative,Clinic
5032,5033,"   And when I say negative, they would say that your going to have a miscarriage",Reproductive Medicine Associates of New Jersey RMANJ,5,say negative would say going miscarriage,Clinic
5033,5034,  They stink!,Reproductive Medicine Associates of New Jersey RMANJ,5,stink,Clinic
5034,5035,If I could give zero stars I would,Reproductive Medicine Associates of New Jersey RMANJ,5,could give zero star would,Advice
5035,5036,  There are no redeeming qualities for RMA,Reproductive Medicine Associates of New Jersey RMANJ,5,no redeem quality rma,Clinic
5036,5037,  I should have immediately looked elsewhere when my first experience with RMA was them threatening to cancel my appointment if they didn't receive about 10 pages of personal information before the first appointment,Reproductive Medicine Associates of New Jersey RMANJ,5,immediately look elsewhere first experience rma threaten cancel appointment not receive 10 page personal information first appointment,Clinic
5037,5038,  (You'll see that as you work with them you'll find that its all about them and nothing about you,Reproductive Medicine Associates of New Jersey RMANJ,5,' see work shall find nothing,Advice
5038,5039,")You rarely meet with your 'doctor', you meet with a rotation of medical students and then you will later find out that you need to go to the Basking Ridge office to do the retrievals and insertions by another rotation of people you've never met with",Reproductive Medicine Associates of New Jersey RMANJ,5,"rarely meet ' doctor ', meet rotation medical student later find need go bask ridge office retrieval insertion another rotation people never meet",Advice
5039,5040,You have to know how each part of the RMA organization works as well as the lingo as RMA takes no accountability and will have you driving the process instead of them,Reproductive Medicine Associates of New Jersey RMANJ,5,know part rma organization works well lingo rma take no accountability driving process instead,Clinic
5040,5041,"  They provide minimal information about what's happening, why you are doing such actions, and what you can expect in the future",Reproductive Medicine Associates of New Jersey RMANJ,5,provide minimal information happening action expect future,Advice
5041,5042,  When you ask questions they get frustrated and become very short with you,Reproductive Medicine Associates of New Jersey RMANJ,5,ask question get frustrate become short,Advice
5042,5043,  They are rude and will bully you by saying that if you deviate from their recommended procedures they will stop working with you,Reproductive Medicine Associates of New Jersey RMANJ,5,rude bully saying deviate recommend procedure stop working,Clinic
5043,5044,  Then at the end of the conversations will say that they care and only want what's best for you,Reproductive Medicine Associates of New Jersey RMANJ,5,end conversation say care want best,Clinic
5044,5045,  Crazy! Every (and I mean every) interaction with RMA is infuriating,Reproductive Medicine Associates of New Jersey RMANJ,5,crazy every mean every interaction rma infuriate,Advice
5045,5046,"  Even though I want to get pregnant, ironically I hope that I don't as I don't trust their competence and fear that any child created would have development issues because of what RMA did",Reproductive Medicine Associates of New Jersey RMANJ,5,even though want get pregnant ironically hope not not trust competence fear child create would development issue rma,Advice
5046,5047,Was very helpful  in my conceiving my 4 year old son,Reproductive Medicine Associates of New Jersey RMANJ,5,helpful conceive 4 year old son,Doctor
5047,5048,Our baby was born on 5/13/15 after working with Dr Shefali Shastri from RMANJ,Reproductive Medicine Associates of New Jersey RMANJ,1,baby born 5 13 15 working dr shefali shastri rmanj,Protocols
5048,5049,  Our interactions were great and thankfully everything worked out,Reproductive Medicine Associates of New Jersey RMANJ,1,interaction great thankfully everything work,Nurse
5049,5050,"  There are some hiccups that I can warn against, but was a smooth practice for nearly of it",Reproductive Medicine Associates of New Jersey RMANJ,1,hiccup warn smooth practice nearly,Clinic
5050,5051,  We'll be going back for sure,Reproductive Medicine Associates of New Jersey RMANJ,1,going back sure,Advice
5051,5052,I have been a patient at RMA off and on for about 2 years,Reproductive Medicine Associates of New Jersey RMANJ,5,patient rma 2 years,Cost
5052,5053,"  I am writing this review about my experience, not out of frustration for lack of success (although that is true), but out of frustration for how my husband and I are treated by RMA",Reproductive Medicine Associates of New Jersey RMANJ,5,"writing review experience not frustration lack success although true ), frustration husband treat rma",Advice
5053,5054,   Our experience has been that we can only communicate with nursing via voicemail and can never actually get someone on the phone,Reproductive Medicine Associates of New Jersey RMANJ,5,experience communicate nursing via voicemail never actually get someone phone,Clinic
5054,5055,   It's frustrating to feel like you are playing a game of telephone when it comes to your medical care,Reproductive Medicine Associates of New Jersey RMANJ,5,frustrate feel like playing game telephone come medical care,Clinic
5055,5056,"If we are available to answer the phone when the nurse calls (which is always while we are working at our busy, fast paced jobs) we both feel as though we are rushed off of the phone",Reproductive Medicine Associates of New Jersey RMANJ,5,available answer phone nurse call always working busy fast pace job feel though rush phone,Nurse
5056,5057,  We usually feel as though we are treated like lab values on a piece of paper instead of human beings in need of medical care,Reproductive Medicine Associates of New Jersey RMANJ,5,usually feel though treat like lab values piece paper instead human being need medical care,Doctor
5057,5058,  We are still patients there but are seriously considering other clinics,Reproductive Medicine Associates of New Jersey RMANJ,5,still patient seriously consider clinic,Clinic
