,PrevClinName1,ClinCityCode,ClinStateCode,Year,ICSI_Rate,PGD_Rate,ND_TransLB1,ND_TransLB2,ND_TransLB3,ND_TransLB4,TotNumCyclesAll,TransFrozEmbAll,ClinicNames
3971,GEISINGER MEDICAL CENTER FERTILITY PROGRAM,DANVILLE,PENNSYLVANIA,2016.0,81.0,3.0,38.8,20.55,23.958333333333336,33.333333333333336,153.0,24.18300653594771,GEISINGER MEDICAL CENTER FERTILITY PROGRAM DANVILLE
3974,REPRODUCTIVE MEDICINE ASSOCIATES OF PHILADELPHIA,KING OF PRUSSIA,PENNSYLVANIA,2016.0,69.0,29.0,35.75,28.15,24.0,26.8,1320.0,33.25757575757576,REPRODUCTIVE MEDICINE ASSOCIATES OF PHILADELPHIA KING OF PRUSSIA
3976,UNIVERSITY OF PENNSYLVANIA,PHILADELPHIA,PENNSYLVANIA,2016.0,65.0,14.0,39.65,38.1,32.449999999999996,20.599999999999998,1247.0,29.59101844426624,UNIVERSITY OF PENNSYLVANIA PHILADELPHIA
3978,"REPRODUCTIVE HEALTH SPECIALISTS, INC.",PITTSBURGH,PENNSYLVANIA,2016.0,75.0,6.0,33.65,24.55,20.121052631578948,18.75,448.0,34.375,"REPRODUCTIVE HEALTH SPECIALISTS, INC. PITTSBURGH"
3979,UNIVERSITY OF PITTSBURGH PHYSICIANS,PITTSBURGH,PENNSYLVANIA,2016.0,59.0,6.0,29.650000000000002,25.85,19.7,7.142857142857143,720.0,37.22222222222222,UNIVERSITY OF PITTSBURGH PHYSICIANS PITTSBURGH
3980,SHADY GROVE FERTILITY RSC OF PENNSYLVANIA,WAYNE,PENNSYLVANIA,2016.0,73.0,22.0,30.9,26.0,33.225,25.0,878.0,36.78815489749431,SHADY GROVE FERTILITY-PENNSYLVANIA WAYNE
3982,"THE FERTILITY CENTER, LLC",YORK,PENNSYLVANIA,2016.0,59.0,4.0,26.0,28.571428571428573,19.3,,188.0,23.404255319148938,"THE FERTILITY CENTER OF NEW MEXICO, LLC ALBUQUERQUE"
3983,"PEDRO J. BEAUCHAMP, MD IVF PROGRAM",BAYAMON,PUERTO RICO,2016.0,90.0,1.0,56.25,11.3,10.25,3.125,175.0,12.571428571428571,"PEDRO J. BEAUCHAMP, MD IVF PROGRAM DBA BAYAMON"
3986,WOMEN & INFANTS FERTILITY CENTER,PROVIDENCE,RHODE ISLAND,2016.0,61.0,5.0,34.6,25.45,31.35,8.5,609.0,27.0935960591133,WOMEN & INFANTS FERTILITY CENTER PROVIDENCE
3987,FERTILITY CENTER OF THE CAROLINAS,GREENVILLE,SOUTH CAROLINA,2016.0,79.0,11.0,44.4,31.871052631578948,21.814285714285713,,235.0,25.53191489361702,PRISMA HEALTH FERTILITY CENTER OF THE CAROLINAS GREENVILLE
3988,"PIEDMONT REPRODUCTIVE ENDOCRINOLOGY GROUP, PA",GREENVILLE,SOUTH CAROLINA,2016.0,85.0,6.0,36.95,34.75,22.95,6.25,693.0,33.18903318903319,"PIEDMONT REPRODUCTIVE ENDOCRINOLOGY GROUP, PA GREENVILLE"
3989,COASTAL FERTILITY SPECIALISTS,MOUNT PLEASANT,SOUTH CAROLINA,2016.0,75.0,14.0,35.8,26.049999999999997,28.2,20.0,818.0,42.1760391198044,COASTAL FERTILITY SPECIALISTS MOUNT PLEASANT
3990,THE FERTILITY CENTER OF CHARLESTON,MOUNT PLEASANT,SOUTH CAROLINA,2016.0,72.0,5.0,31.75,36.029411764705884,15.037593984962406,0.0,198.0,38.888888888888886,THE FERTILITY CENTER OF CHARLESTON MOUNT PLEASANT
3991,SANFORD WOMEN'S HEALTH,SIOUX FALLS,SOUTH DAKOTA,2016.0,45.0,16.0,38.099999999999994,32.35,25.384615384615387,0.0,355.0,30.985915492957748,SANFORD WOMEN'S HEALTH SIOUX FALLS
3992,"FERTILITY CENTER, LLC",CHATTANOOGA,TENNESSEE,2016.0,77.0,15.0,21.15,25.0,18.181818181818183,0.0,260.0,41.92307692307692,"FERTILITY CENTER, LLC CHATTANOOGA"
3993,TENNESSEE REPRODUCTIVE MEDICINE,CHATTANOOGA,TENNESSEE,2016.0,69.0,25.0,49.75,39.74545454545455,33.33333333333333,37.5,242.0,37.1900826446281,TENNESSEE REPRODUCTIVE MEDICINE CHATTANOOGA
3997,"JEFFREY A. KEENAN, MD",KNOXVILLE,TENNESSEE,2016.0,19.0,0.0,30.952380952380956,30.0,6.25,,193.0,11.917098445595855,"JEFFREY A. KEENAN, MD DBA KNOXVILLE"
3998,"KUTTEH KE FERTILITY ASSOCIATES OF MEMPHIS, PLLC",MEMPHIS,TENNESSEE,2016.0,67.0,9.0,35.5,38.480769230769226,33.876315789473686,0.0,563.0,42.45115452930728,"KUTTEH KE FERTILITY ASSOCIATES OF MEMPHIS, PLLC MEMPHIS"
4001,NASHVILLE FERTILITY CENTER,NASHVILLE,TENNESSEE,2016.0,65.0,27.0,44.75,40.3,35.3,16.25,860.0,36.86046511627907,NASHVILLE FERTILITY CENTER NASHVILLE
4004,AUSTIN FERTILITY AND REPRODUCTIVE MEDICINE-WESTLAKE IVF,AUSTIN,TEXAS,2016.0,84.0,4.0,38.53333333333333,22.41111111111111,12.5,0.0,188.0,13.829787234042554,AUSTIN FERTILITY AND REPRODUCTIVE MEDICINE-WESTLAKE IVF AUSTIN
4005,"AUSTIN FERTILITY INSTITUTE, PA",AUSTIN,TEXAS,2016.0,88.0,6.0,25.65,23.87777777777778,14.379084967320262,25.0,342.0,52.33918128654971,"AUSTIN FERTILITY INSTITUTE, PA AUSTIN"
4006,"RMATX.COM, PLLC",AUSTIN,TEXAS,2016.0,82.0,56.0,29.55,34.78333333333333,31.25,37.5,283.0,36.042402826855124,"RMATX.COM, PLLC AUSTIN"
4007,TEXAS FERTILITY CENTER,AUSTIN,TEXAS,2016.0,61.0,33.0,41.45,35.65,29.0,27.1,1800.0,32.166666666666664,TEXAS FERTILITY CENTER AUSTIN
4008,CENTER FOR ASSISTED REPRODUCTION,BEDFORD,TEXAS,2016.0,56.0,15.0,39.15,38.95,30.625,45.0,658.0,43.76899696048632,CENTER FOR ASSISTED REPRODUCTION BEDFORD
4009,DALLAS-FORT WORTH FERTILITY ASSOCIATES,DALLAS,TEXAS,2016.0,43.0,26.0,38.55,35.35,31.1,21.9,1271.0,36.978756884343035,DALLAS-FORT WORTH FERTILITY ASSOCIATES DALLAS
4010,FERTILITY AND ADVANCED REPRODUCTIVE MEDICINE,DALLAS,TEXAS,2016.0,68.0,29.0,33.464285714285715,32.5187969924812,27.272727272727273,34.166666666666664,214.0,26.635514018691588,FERTILITY AND ADVANCED REPRODUCTIVE MEDICINE DALLAS
4011,FERTILITY CENTER OF DALLAS,DALLAS,TEXAS,2016.0,68.0,31.0,40.6,29.15,31.818181818181817,55.0,220.0,35.45454545454545,FERTILITY CENTER OF DALLAS DALLAS
4012,REPROMED FERTILITY CENTER,DALLAS,TEXAS,2016.0,59.0,22.0,38.55,42.65,15.0,11.538461538461538,314.0,31.528662420382165,FERTILITY CENTER OF DALLAS DALLAS
4013,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-DALLAS,DALLAS,TEXAS,2016.0,69.0,13.0,51.1,38.07692307692308,26.136363636363637,,217.0,21.658986175115206,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-ST. LOUIS ST. LOUIS
4017,"FORT WORTH FERTILITY, PA",FORT WORTH,TEXAS,2016.0,80.0,26.0,31.15,18.85,32.6,14.285714285714286,662.0,34.13897280966767,DALLAS-FORT WORTH FERTILITY ASSOCIATES DALLAS
4018,DALLAS IVF,FRISCO,TEXAS,2016.0,51.0,23.0,38.5,37.25,32.3,15.0,978.0,37.01431492842536,DALLAS IVF FRISCO
4019,"FERTILITY SPECIALISTS OF TEXAS, PLLC",FRISCO,TEXAS,2016.0,59.0,24.0,49.75,45.900000000000006,34.2,35.0,988.0,35.020242914979754,"FERTILITY SPECIALISTS OF TEXAS, PLLC FRISCO"
4020,FRISCO INSTITUTE FOR REPRODUCTIVE MEDICINE,FRISCO,TEXAS,2016.0,76.0,18.0,34.8,36.19285714285714,21.666666666666668,22.61904761904762,330.0,45.45454545454545,"DELAWARE INSTITUTE FOR REPRODUCTIVE MEDICINE, PA NEWARK"
4021,ADVANCED FERTILITY CENTER OF TEXAS,HOUSTON,TEXAS,2016.0,92.0,12.0,,,,,329.0,35.56231003039514,ADVANCED FERTILITY CENTER OF TEXAS HOUSTON
4024,FAMILY FERTILITY CENTER,HOUSTON,TEXAS,2016.0,57.0,36.0,29.45,26.96470588235294,35.53921568627451,40.47619047619048,345.0,23.47826086956522,FAMILY FERTILITY CENTER HOUSTON
4026,HOUSTON FERTILITY INSTITUTE,HOUSTON,TEXAS,2016.0,84.0,31.0,31.8,30.2,25.45,25.2,3718.0,40.828402366863905,HOUSTON FERTILITY INSTITUTE HOUSTON
4027,HOUSTON FERTILITY SPECIALISTS,HOUSTON,TEXAS,2016.0,75.0,66.0,32.7,27.700000000000003,24.650000000000002,18.75,1450.0,38.96551724137931,HOUSTON FERTILITY SPECIALISTS HOUSTON
4028,HOUSTON IVF,HOUSTON,TEXAS,2016.0,87.0,21.0,46.25,42.7,33.05,20.01666666666667,942.0,28.450106157112526,HOUSTON IVF DBA HOUSTON
4029,IVFMD,IRVING,TEXAS,2016.0,51.0,14.0,39.2,41.5,31.4,20.0,552.0,32.971014492753625,IVFMD IRVING
4031,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,LUBBOCK,TEXAS,2016.0,79.0,29.0,34.900000000000006,17.045454545454547,18.253968253968253,,169.0,37.27810650887574,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER LUBBOCK
4032,REPRODUCTIVE INSTITUTE OF SOUTH TEXAS,MCALLEN,TEXAS,2016.0,93.0,5.0,33.2,30.773076923076925,7.15,28.846153846153847,178.0,29.213483146067414,REPRODUCTIVE INSTITUTE OF SOUTH TEXAS MCALLEN
4034,IVF PLANO,PLANO,TEXAS,2016.0,43.0,15.0,46.95,37.6,29.4,50.0,315.0,26.984126984126984,IVF PLANO PLANO
4035,PRESBYTERIAN HOSPITAL ARTS,PLANO,TEXAS,2016.0,49.0,57.0,36.65,52.22222222222222,11.458333333333334,26.785714285714285,248.0,27.419354838709676,PRESBYTERIAN HOSPITAL ARTS PLANO
4036,FERTILITY CENTER OF SAN ANTONIO,SAN ANTONIO,TEXAS,2016.0,67.0,11.0,47.5,37.15,22.95,29.779411764705884,621.0,35.265700483091784,FERTILITY CENTER OF SAN ANTONIO SAN ANTONIO
4040,"REPRODUCTIVE MEDICINE ASSOCIATES OF TEXAS, PA",SAN ANTONIO,TEXAS,2016.0,79.0,43.0,49.8,44.15,28.950000000000003,29.090909090909093,670.0,36.26865671641791,"REPRODUCTIVE MEDICINE ASSOCIATES OF TEXAS, PA SAN ANTONIO"
4044,CENTER OF REPRODUCTIVE MEDICINE (CORM),WEBSTER,TEXAS,2016.0,78.0,28.0,37.05,34.3,31.294736842105262,47.72727272727273,804.0,36.19402985074627,CENTER OF REPRODUCTIVE MEDICINE (CORM) WEBSTER
4045,UTAH FERTILITY CENTER,PLEASANT GROVE,UTAH,2016.0,64.0,22.0,53.400000000000006,42.45,37.1,33.51648351648352,1209.0,32.754342431761785,UTAH FERTILITY CENTER PLEASANT GROVE
4046,UTAH CENTER FOR REPRODUCTIVE MEDICINE,SALT LAKE CITY,UTAH,2016.0,48.0,9.0,37.35,34.900000000000006,37.2,16.666666666666668,744.0,33.60215053763441,UTAH CENTER FOR REPRODUCTIVE MEDICINE SALT LAKE CITY
4047,REPRODUCTIVE CARE CENTER,SANDY,UTAH,2016.0,65.0,14.0,41.55,29.75,30.089473684210525,9.090909090909092,794.0,30.856423173803528,REPRODUCTIVE CARE CENTER SANDY
4049,NORTHEASTERN REPRODUCTIVE MEDICINE,COLCHESTER,VERMONT,2016.0,54.0,6.0,35.8,30.06666666666667,49.91818181818182,41.66666666666667,374.0,14.705882352941176,NORTHEASTERN REPRODUCTIVE MEDICINE COLCHESTER
4051,DOMINION FERTILITY AND ENDOCRINOLOGY,ARLINGTON,VIRGINIA,2016.0,40.0,28.0,34.65,24.200000000000003,24.7,24.229411764705883,1529.0,18.508829300196208,DOMINION FERTILITY AND ENDOCRINOLOGY ARLINGTON
4052,"REPRODUCTIVE MEDICINE AND SURGERY CENTER OF VIRGINIA, PLC",CHARLOTTESVILLE,VIRGINIA,2016.0,51.0,18.0,51.25,51.98947368421053,36.111111111111114,0.0,344.0,33.43023255813954,"REPRODUCTIVE MEDICINE AND SURGERY CENTER OF VIRGINIA, PLC CHARLOTTESVILLE"
4053,GENETICS & IVF INSTITUTE,FAIRFAX,VIRGINIA,2016.0,64.0,23.0,36.042307692307695,35.69285714285714,28.571428571428573,20.833333333333332,329.0,23.404255319148938,GENETICS & IVF INSTITUTE FAIRFAX
4054,JONES INSTITUTE FOR REPRODUCTIVE MEDICINE,NORFOLK,VIRGINIA,2016.0,73.0,5.0,35.599999999999994,31.81666666666667,30.55,18.055555555555557,356.0,23.03370786516854,JONES INSTITUTE FOR REPRODUCTIVE MEDICINE NORFOLK
4055,VIRGINIA CENTER FOR REPRODUCTIVE MEDICINE,RESTON,VIRGINIA,2016.0,89.0,49.0,52.27272727272727,50.0,52.525252525252526,16.666666666666668,171.0,22.80701754385965,VIRGINIA CENTER FOR REPRODUCTIVE MEDICINE RESTON
4056,FERTILITY INSTITUTE OF VIRGINIA,RICHMOND,VIRGINIA,2016.0,79.0,16.0,31.599999999999998,38.5,24.455555555555556,25.0,324.0,50.0,FERTILITY INSTITUTE OF VIRGINIA RICHMOND
4058,THE NEW HOPE CENTER FOR REPRODUCTIVE MEDICINE,VIRGINIA BEACH,VIRGINIA,2016.0,76.0,25.0,30.549999999999997,18.5,17.78846153846154,20.0,390.0,33.07692307692308,VIRGINIA CENTER FOR REPRODUCTIVE MEDICINE RESTON
4059,"OVERLAKE REPRODUCTIVE HEALTH, INC., PS",BELLEVUE,WASHINGTON,2016.0,58.0,78.0,32.45,25.0,40.0,50.0,318.0,29.245283018867923,"OVERLAKE REPRODUCTIVE HEALTH, INC., PS BELLEVUE"
4060,WASHINGTON CENTER FOR REPRODUCTIVE MEDICINE,BELLEVUE,WASHINGTON,2016.0,91.0,65.0,30.31666666666667,17.226890756302524,21.32867132867133,16.666666666666668,211.0,23.222748815165875,WASHINGTON CENTER FOR REPRODUCTIVE MEDICINE BELLEVUE
4062,POMA FERTILITY,KIRKLAND,WASHINGTON,2016.0,44.0,26.0,47.650000000000006,38.85,44.4,50.0,487.0,23.81930184804928,POMA FERTILITY KIRKLAND
4064,PACIFIC NORTHWEST FERTILITY AND IVF SPECIALISTS,SEATTLE,WASHINGTON,2016.0,66.0,37.0,32.449999999999996,31.05,23.15,27.400000000000002,1142.0,35.02626970227671,PACIFIC NORTHWEST FERTILITY AND IVF SPECIALISTS SEATTLE
4065,SEATTLE REPRODUCTIVE MEDICINE,SEATTLE,WASHINGTON,2016.0,61.0,15.0,42.25,39.55,25.35,22.0,2765.0,26.582278481012658,SEATTLE REPRODUCTIVE MEDICINE SEATTLE
4068,THE CENTER FOR REPRODUCTIVE HEALTH,SPOKANE,WASHINGTON,2016.0,65.0,32.0,38.3,40.75,39.16666666666667,,237.0,43.037974683544306,CENTER FOR REPRODUCTIVE HEALTH SPOKANE
4069,SRM SPOKANE,SPOKANE VALLEY,WASHINGTON,2016.0,68.0,7.0,22.9,20.81666666666667,33.57142857142857,0.0,220.0,26.363636363636363,SRM SPOKANE SPOKANE VALLEY
4070,MADIGAN ARMY MEDICAL CENTER,TACOMA,WASHINGTON,2016.0,56.0,1.0,48.45,37.81512605042017,40.0,7.6923076923076925,155.0,21.29032258064516,MADIGAN ARMY MEDICAL CENTER TACOMA
4074,AURORA HEALTH CARE-AURORA FERTILITY SERVICES,GREEN BAY,WISCONSIN,2016.0,83.0,16.0,48.400000000000006,40.106951871657756,39.77272727272727,50.0,181.0,38.67403314917127,AURORA HEALTH CARE-AURORA FERTILITY SERVICES GREEN BAY
4075,FROEDTERT & MEDICAL COLLEGE OF WISCONSIN,MENOMONEE FALLS,WISCONSIN,2016.0,82.0,8.0,37.55,26.599999999999998,20.5,8.333333333333334,573.0,41.01221640488656,FROEDTERT & MEDICAL COLLEGE OF WISCONSIN MENOMONEE FALLS
4076,UNIVERSITY OF WISCONSIN-GENERATIONS FERTILITY CARE,MIDDLETON,WISCONSIN,2016.0,54.0,6.0,43.1,47.5,30.995475113122172,33.333333333333336,258.0,39.53488372093023,UNIVERSITY OF WISCONSIN-GENERATIONS FERTILITY CARE MIDDLETON
4077,WISCONSIN FERTILITY INSTITUTE,MIDDLETON,WISCONSIN,2016.0,71.0,6.0,16.599999999999998,17.45,18.75,0.0,365.0,43.28767123287671,WISCONSIN FERTILITY INSTITUTE MIDDLETON
4080,"AURORA HEALTH CARE-AURORA FERTILITY SERVICES, WEST ALLIS",WEST ALLIS,WISCONSIN,2016.0,68.0,44.0,41.8,25.75,26.666666666666668,,266.0,38.721804511278194,"AURORA HEALTH CARE-AURORA FERTILITY SERVICES, WEST ALLIS WEST ALLIS"
4082,ART FERTILITY PROGRAM OF ALABAMA,BIRMINGHAM,ALABAMA,2017.0,79.4,10.1,41.0,47.1,37.5,0.0,405.0,56.9,ART FERTILITY PROGRAM OF ALABAMA BIRMINGHAM
4083,UNIVERSITY OF ALABAMA AT BIRMINGHAM,BIRMINGHAM,ALABAMA,2017.0,70.9,48.9,59.7,41.7,42.857142857142854,0.0,244.0,81.6,UNIVERSITY OF ALABAMA AT BIRMINGHAM BIRMINGHAM
4084,CENTER FOR REPRODUCTIVE MEDICINE,MOBILE,ALABAMA,2017.0,92.4,7.6,46.7,41.4,41.7,0.0,344.0,54.3,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
4086,NEW DIRECTION FERTILITY CENTERS,GILBERT,ARIZONA,2017.0,73.2,20.7,61.4,61.0,58.3,20.0,955.0,98.8,NEW DIRECTION FERTILITY CENTERS GILBERT
4087,TROCHÉ FERTILITY CENTERS,GLENDALE,ARIZONA,2017.0,84.6,14.9,42.6,48.6,11.764705882352942,50.0,236.0,63.3,TROCHÉ FERTILITY CENTERS GLENDALE
4088,"ARIZONA REPRODUCTIVE MEDICINE SPECIALISTS, LLC",PHOENIX,ARIZONA,2017.0,82.4,34.1,44.3,38.9,31.25,0.0,369.0,97.3,"ARIZONA REPRODUCTIVE MEDICINE SPECIALISTS, LLC PHOENIX"
4090,SOUTHWEST FERTILITY CENTER,PHOENIX,ARIZONA,2017.0,93.4,8.5,42.9,46.666666666666664,37.5,50.0,153.0,48.1,SOUTHWEST FERTILITY CENTER PHOENIX
4091,"ADVANCED FERTILITY CARE, PLLC",SCOTTSDALE,ARIZONA,2017.0,65.7,45.9,48.0,49.2,58.3,40.0,452.0,77.7,"ADVANCED FERTILITY CARE, PLLC SCOTTSDALE"
4092,ARIZONA ASSOCIATES FOR REPRODUCTIVE HEALTH,SCOTTSDALE,ARIZONA,2017.0,79.5,41.0,47.5,38.1,50.0,33.333333333333336,205.0,98.3,ARIZONA ASSOCIATES FOR REPRODUCTIVE HEALTH SCOTTSDALE
4094,BLOOM REPRODUCTIVE INSTITUTE,SCOTTSDALE,ARIZONA,2017.0,69.3,70.3,52.1,68.3,37.0,20.0,482.0,92.1,BLOOM REPRODUCTIVE INSTITUTE SCOTTSDALE
4095,"BOSTON IVF, THE ARIZONA CENTER, LLC",SCOTTSDALE,ARIZONA,2017.0,66.7,67.5,48.3,57.1,40.0,100.0,232.0,82.1,"BOSTON IVF, THE ARIZONA CENTER, LLC SCOTTSDALE"
4096,IVF PHOENIX,SCOTTSDALE,ARIZONA,2017.0,84.3,47.1,28.6,21.428571428571427,0.0,100.0,164.0,96.1,IVF PHOENIX SCOTTSDALE
4097,"FERTILITY TREATMENT CENTER, PC",TEMPE,ARIZONA,2017.0,76.4,13.9,59.4,50.0,32.4,23.076923076923077,548.0,96.9,"FERTILITY TREATMENT CENTER, PC TEMPE"
4098,ARIZONA CENTER FOR REPRODUCTIVE ENDOCRINOLOGY AND INFERTILITY,TUCSON,ARIZONA,2017.0,43.0,5.0,45.7,23.1,13.0,14.285714285714286,250.0,45.2,ARIZONA CENTER FOR REPRODUCTIVE ENDOCRINOLOGY AND INFERTILITY TUCSON
4099,ARIZONA REPRODUCTIVE INSTITUTE,TUCSON,ARIZONA,2017.0,93.3,23.9,47.6,30.2,21.428571428571427,0.0,371.0,61.8,ARIZONA REPRODUCTIVE INSTITUTE TUCSON
4100,REPRODUCTIVE HEALTH CENTER,TUCSON,ARIZONA,2017.0,92.7,66.1,37.0,23.529411764705884,50.0,66.66666666666667,233.0,97.2,REPRODUCTIVE HEALTH CENTER TUCSON
4101,ARKANSAS FERTILITY CENTER,LITTLE ROCK,ARKANSAS,2017.0,75.1,4.1,46.7,31.1,38.46153846153846,25.0,321.0,47.3,ARKANSAS FERTILITY CENTER LITTLE ROCK
4105,SOUTHERN CALIFORNIA REPRODUCTIVE CENTER,BEVERLY HILLS,CALIFORNIA,2017.0,71.5,84.3,55.4,65.8,57.9,81.81818181818181,1269.0,95.5,SOUTHERN CALIFORNIA REPRODUCTIVE CENTER BEVERLY HILLS
4106,FERTILITY CARE OF ORANGE COUNTY,BREA,CALIFORNIA,2017.0,97.4,79.1,37.1,69.23076923076923,28.571428571428573,0.0,321.0,98.7,FERTILITY CARE OF ORANGE COUNTY BREA
4107,CENTRAL CALIFORNIA IVF PROGRAM,CLOVIS,CALIFORNIA,2017.0,88.7,11.8,44.0,37.2,26.7,0.0,294.0,52.5,CENTRAL CALIFORNIA IVF PROGRAM CLOVIS
4109,HRC FERTILITY-ENCINO,ENCINO,CALIFORNIA,2017.0,66.7,52.8,68.1,51.6,50.7,31.4,1163.0,71.4,HRC FERTILITY-ENCINO ENCINO
4111,WESTERN FERTILITY INSTITUTE,ENCINO,CALIFORNIA,2017.0,86.5,96.7,69.6,65.0,85.71428571428571,66.66666666666667,556.0,100.0,WESTERN FERTILITY INSTITUTE ENCINO
4112,ZOUVES FERTILITY CENTER,FOSTER CITY,CALIFORNIA,2017.0,83.0,90.8,46.7,33.8,38.2,36.36363636363637,827.0,94.5,ZOUVES FERTILITY CENTER FOSTER CITY
4113,WEST COAST FERTILITY CENTER,FOUNTAIN VALLEY,CALIFORNIA,2017.0,88.0,19.4,41.7,44.44444444444444,37.5,20.0,196.0,75.9,WEST COAST FERTILITY CENTER FOUNTAIN VALLEY
4115,KAISER PERMANENTE CENTER FOR REPRODUCTIVE HEALTH-FREMONT,FREMONT,CALIFORNIA,2017.0,86.5,16.2,58.3,43.2,43.5,36.7,1414.0,50.0,KAISER PERMANENTE CENTER FOR REPRODUCTIVE HEALTH-FREMONT FREMONT
4116,CARE FERTILITY,GLENDALE,CALIFORNIA,2017.0,88.9,25.0,59.6,45.2,41.9,18.181818181818183,441.0,89.4,CARE FERTILITY GLENDALE
4117,MARIN FERTILITY CENTER,GREENBRAE,CALIFORNIA,2017.0,81.4,55.9,52.1,45.5,44.44444444444444,44.44444444444444,355.0,82.1,MARIN FERTILITY CENTER GREENBRAE
4118,"COASTAL FERTILITY MEDICAL CENTER, INC.",IRVINE,CALIFORNIA,2017.0,91.2,81.0,22.0,40.0,17.647058823529413,0.0,416.0,95.9,"COASTAL FERTILITY MEDICAL CENTER, INC. IRVINE"
4119,FERTILITY CENTER OF SOUTHERN CALIFORNIA,IRVINE,CALIFORNIA,2017.0,87.8,64.2,62.5,63.6,69.23076923076923,53.84615384615385,257.0,98.4,FERTILITY CENTER OF SOUTHERN CALIFORNIA IRVINE
4120,LIFE IVF CENTER,IRVINE,CALIFORNIA,2017.0,99.7,52.0,62.5,51.5,42.6,37.5,2933.0,95.7,LIFE IVF CENTER IRVINE
4121,REPRODUCTIVE FERTILITY CENTER,IRVINE,CALIFORNIA,2017.0,99.0,75.9,51.9,50.9,33.3,12.5,915.0,95.4,REPRODUCTIVE FERTILITY CENTER IRVINE
4122,REPRODUCTIVE PARTNERS FERTILITY CENTER-SAN DIEGO,LA JOLLA,CALIFORNIA,2017.0,76.4,68.6,56.3,52.2,42.4,40.0,796.0,98.3,REPRODUCTIVE PARTNERS FERTILITY CENTER-SAN DIEGO LA JOLLA
4123,LOMA LINDA UNIVERSITY CENTER FOR FERTILITY AND IVF,LOMA LINDA,CALIFORNIA,2017.0,85.9,5.9,43.2,42.6,11.5,25.0,276.0,48.1,LOMA LINDA UNIVERSITY CENTER FOR FERTILITY AND IVF LOMA LINDA
4124,CALIFORNIA FERTILITY PARTNERS,LOS ANGELES,CALIFORNIA,2017.0,82.3,73.7,55.8,34.2,51.1,25.9,1478.0,90.8,CALIFORNIA FERTILITY PARTNERS LOS ANGELES
4126,CHA FERTILITY CENTER,LOS ANGELES,CALIFORNIA,2017.0,82.4,73.6,57.6,45.8,45.45454545454545,33.333333333333336,224.0,98.9,CHA FERTILITY CENTER LOS ANGELES
4127,CMD FERTILITY,LOS ANGELES,CALIFORNIA,2017.0,89.7,64.4,56.25,52.94117647058823,35.0,40.0,218.0,79.3,"THE FERTILITY INSTITUTES-LOS ANGELES, NEW YORK, GUADALAJARA ENCINO"
4128,PACIFIC FERTILITY CENTER-LOS ANGELES,LOS ANGELES,CALIFORNIA,2017.0,93.0,85.9,47.6,47.8,30.0,25.0,275.0,95.3,CHA FERTILITY CENTER LOS ANGELES
4129,UCLA FERTILITY CENTER,LOS ANGELES,CALIFORNIA,2017.0,84.8,64.8,54.5,23.076923076923077,63.63636363636363,20.0,244.0,84.8,CHA FERTILITY CENTER LOS ANGELES
4130,USC FERTILITY,LOS ANGELES,CALIFORNIA,2017.0,77.6,14.0,55.0,36.0,34.7,16.4,899.0,58.8,"THE FERTILITY INSTITUTES-LOS ANGELES, NEW YORK, GUADALAJARA ENCINO"
4131,CARE FOR THE BAY AREA,LOS GATOS,CALIFORNIA,2017.0,54.0,57.4,,,,,349.0,76.1,CARE FOR THE BAY AREA LOS GATOS
4135,NOVA IN VITRO FERTILIZATION,MOUNTAIN VIEW,CALIFORNIA,2017.0,21.8,36.6,40.2,50.7,36.8,35.0,600.0,96.9,NOVA IN VITRO FERTILIZATION MOUNTAIN VIEW
4136,HRC FERTILITY-ORANGE COUNTY,NEWPORT BEACH,CALIFORNIA,2017.0,84.4,58.7,63.6,60.5,58.5,56.0,1811.0,56.1,HRC FERTILITY-ORANGE COUNTY NEWPORT BEACH
4137,NEWPORT FERTILITY CENTER,NEWPORT BEACH,CALIFORNIA,2017.0,89.9,77.1,50.0,57.7,88.88888888888889,28.571428571428573,236.0,93.6,NEWPORT FERTILITY CENTER NEWPORT BEACH
4138,OC FERTILITY,NEWPORT BEACH,CALIFORNIA,2017.0,72.3,91.1,53.1,61.53846153846154,58.333333333333336,100.0,284.0,99.1,HRC FERTILITY-ORANGE COUNTY NEWPORT BEACH
4139,SOUTHERN CALIFORNIA CENTER FOR REPRODUCTIVE MEDICINE,NEWPORT BEACH,CALIFORNIA,2017.0,89.6,99.2,72.0,59.7,58.3,30.76923076923077,754.0,100.0,SOUTHERN CALIFORNIA CENTER FOR REPRODUCTIVE MEDICINE NEWPORT BEACH
4141,AMERICAN REPRODUCTIVE CENTERS,PALM SPRINGS,CALIFORNIA,2017.0,100.0,30.6,39.6,45.8,20.0,28.571428571428573,233.0,54.6,AMERICAN REPRODUCTIVE CENTERS PALM SPRINGS
4142,BAY IVF CENTER,PALO ALTO,CALIFORNIA,2017.0,63.4,4.9,53.2,44.0,21.4,9.090909090909092,218.0,82.9,BAY IVF CENTER PALO ALTO
